FREQ_MHz	SENS_DB	SENS_VPERPA	SENS_V2CM2PERW	CAP_PF
19.35	-265.78	0.00000005138	0.0000396000	55.43
19.4	-265.8	0.00000005130	0.0000394800	55.422
19.45	-265.81	0.00000005125	0.0000394000	55.414
19.5	-265.74	0.00000005164	0.0000400100	55.406
19.55	-265.67	0.00000005209	0.0000406900	55.398
19.6	-265.56	0.00000005271	0.0000416800	55.39
19.65	-265.49	0.00000005313	0.0000423500	55.382
19.7	-265.48	0.00000005322	0.0000424900	55.374
19.75	-265.47	0.00000005326	0.0000425500	55.366
19.8	-265.47	0.00000005327	0.0000425700	55.359
19.85	-265.48	0.00000005321	0.0000424800	55.351
19.9	-265.5	0.00000005312	0.0000423200	55.343
19.95	-265.49	0.00000005315	0.0000423800	55.336
20	-265.48	0.00000005322	0.0000424900	55.329
